X1,X2,y
0.231106583960354,2.30530931614339,1.3234418555596
2.532000845531,3.98053554003127,2.38785251114381
1.29619888728485,3.17935609258711,3.46093858405643
2.13235824368894,3.19431197131053,2.72883750226175
3.62668325426057,1.44087508087978,-1.48621990317444
3.26223119394854,2.81610118690878,-0.977475109901838
1.58417640486732,0.901230467716232,2.97904093969832
1.12305764923804,4.1515552974306,1.74832010789923
4.50336421839893,3.08457826846279,-2.65923634105725
2.95752404490486,1.83531479095109,0.723498701278665
1.06323448359035,4.30887386668473,1.33333140853191
0.813264073804021,1.16748077329248,1.26978357699473
1.08380314195529,0.239024140173569,2.01176947381446
3.56995300506242,0.22386084892787,0.364301031356281
2.74314802023582,4.22203253023326,1.3244638582074
4.73517039674334,4.87328789778985,0.084969202205829
0.259431757731363,0.265387340914458,0.736695807306399
2.00267195585184,4.98085215338506,-0.344467462613303
4.65755792800337,4.81643971288577,-0.307947460313489
0.727559215156361,4.90230852505192,-0.635491972689808
2.04056883812882,1.03494326700456,2.7905582865007
1.81916533736512,3.96772495587356,0.730216653798564
4.95442133396864,4.66297705890611,0.893177289010214
2.41427382570691,2.34128886135295,4.54922344506176
1.23655975796282,0.228417665930465,2.52928604026431
0.405617626383901,1.56130886403844,0.762036098109443
2.20174046233296,3.38835396338254,2.66971675714548
4.65958155924454,4.0085134410765,-0.600821208275398
4.43935847841203,1.64804257219657,-4.24463958902857
0.746561812702566,0.843840471934527,0.638850277644266
2.47285499470308,1.6897733323276,4.49288370090881
2.03174855560064,4.11737213144079,0.71437311132667
0.180596134159714,4.42145604058169,0.81785513581486
0.794315424282104,3.24192696949467,0.804972141190585
3.01209549652413,1.99719105730765,0.203381619247885
0.409395395545289,4.66245529591106,-0.242447335072934
3.44809521106072,3.25949015794322,-0.478928622964657
4.18475683778524,1.59999002004042,-4.10078652105398
1.11674562911503,2.40532229887322,3.6891561298585
3.20464099873789,3.01507196389139,-0.695111714509838
3.56613680603914,4.82901433715597,0.634704258006569
1.83933269116096,0.802251807181165,2.1098414502899
1.36722897994332,0.839062841841951,3.47952641586263
1.29993157577701,0.71902297786437,3.31298100442416
2.84095472190529,4.70097352867015,0.412021456498526
0.075609005289152,3.04033532505855,1.46852425630967
4.15700873476453,3.94221373600885,-0.851564879323403
3.68363765417598,4.13878995459527,0.842471944776171
1.64890986168757,3.22359978454188,2.52182398821165
2.2119466541335,3.83069282048382,1.93396075452522
2.29387882747687,4.2124087177217,1.70323850312357
0.53741340758279,1.99774878798053,0.646230520591002
3.82328941370361,3.7175117759034,0.374830833944931
3.51657584193163,4.65625974815339,0.439067766821577
0.132243155967444,3.2750380015932,1.31324774585125
0.280566188739613,2.95532644609921,0.984301793073479
1.02207423187792,4.39624458434992,1.05167949633732
0.804257254349068,3.0474741931539,1.03653725652312
0.510744062485173,0.858642120147124,0.240172692422918
3.42772361356765,2.79225039994344,-1.1215487386653
3.31522675929591,0.177192488918081,-0.355039608124517
3.95603784942068,0.578959111589938,-0.638458728322809
1.18443620507605,4.31552889756858,1.78031031414961
1.92253556335345,2.67955266404897,2.96862216711509
3.08176192571409,2.27643833262846,-0.36006479404905
2.39341685781255,4.44314546650276,1.74538984563821
1.67880778899416,3.76348147168756,1.44624774933376
3.84443212300539,1.43615448381752,-2.05798296916976
3.56669756351039,2.94817781657912,-0.799627766250829
2.52988963038661,3.15948492032476,3.52709904106142
1.73232312779874,0.863472290802747,2.40813320872018
2.25724391522817,0.310855633579195,2.36880720189164
0.543428553501144,2.44823626126163,0.570718816637837
1.29444604972377,2.02557425945997,4.48831320889087
2.94928180170245,0.386480584274977,0.518019744760197
0.963679717388004,3.48338243318722,1.62358585746557
4.73646072903648,1.02257822174579,-1.41922886932286
1.52740575489588,2.02804463449866,4.23043925285157
2.79940966400318,1.00860181963071,2.04601671008272
0.094369131838903,3.5982777911704,1.27750694087949
2.34699798631482,1.88242609496228,4.60693519641796
